isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
1	XLOC_050278	TCONS_00078034	ENPP1	ENST00000486853.1	antisense	intergenic	26704	divergent	upstream
1	XLOC_052378	TCONS_00081404	TWIST1	ENST00000242261.5	sense	intergenic	5312	same_strand	upstream
1	XLOC_020125	TCONS_00031048	RAB40C	ENST00000535977.5	sense	intergenic	66	same_strand	upstream
1	XLOC_032346	TCONS_00049926	GDF7	ENST00000272224.4	antisense	genic	0	nested	exonic
1	XLOC_005960	TCONS_00009273	TMEM26	ENST00000399298.7	antisense	intergenic	25647	divergent	upstream
1	XLOC_046999	TCONS_00072930	NDFIP1	ENST00000253814.5	antisense	intergenic	2501	convergent	downstream
1	XLOC_002788	TCONS_00004286	SCCPDH	ENST00000366510.3	sense	intergenic	8339	same_strand	downstream
1	XLOC_004248	TCONS_00006660	NBPF11	ENST00000615281.4	sense	intergenic	55517	same_strand	upstream
1	XLOC_006262	TCONS_00009765	KIF20B	ENST00000260753.8	sense	intergenic	62048	same_strand	downstream
1	XLOC_047672	TCONS_00074051	RNF182	ENST00000488300.5	sense	intergenic	24617	same_strand	downstream
1	XLOC_008353	TCONS_00012922	BDNF	ENST00000525528.1	antisense	genic	0	overlapping	exonic
1	XLOC_004964	TCONS_00007695	KCNH1	ENST00000367007.4	sense	intergenic	48041	same_strand	upstream
1	XLOC_033809	TCONS_00052235	PDK1	ENST00000282077.7	antisense	genic	0	overlapping	exonic
1	XLOC_014306	TCONS_00021881	GJB6	ENST00000356192.6	antisense	intergenic	50135	divergent	upstream
1	XLOC_003206	TCONS_00004980	RCAN3	ENST00000374395.8	antisense	genic	0	overlapping	exonic
1	XLOC_057219	TCONS_00088846	IER5L	ENST00000372491.3	antisense	intergenic	4612	convergent	downstream
1	XLOC_045470	TCONS_00070579	IL17B	ENST00000505432.1	antisense	intergenic	2676	divergent	upstream
1	XLOC_004998	TCONS_00007770	PROX1	ENST00000471129.1	antisense	genic	0	overlapping	intronic
1	XLOC_038242	TCONS_00059376	UBE2E2	ENST00000396703.5	sense	intergenic	87860	same_strand	downstream
1	XLOC_017474	TCONS_00026867	SIPA1L1	ENST00000553453.5	antisense	intergenic	868	divergent	upstream
1	XLOC_019990	TCONS_00030793	FAM174B	ENST00000327355.5	sense	intergenic	43631	same_strand	downstream
1	XLOC_040105	TCONS_00062410	OXSR1	ENST00000492714.1	antisense	intergenic	1692	divergent	upstream
1	XLOC_040687	TCONS_00063304	FSTL1	ENST00000295633.7	sense	intergenic	32918	same_strand	upstream
1	XLOC_028418	TCONS_00043544	MEX3D	ENST00000402693.4	sense	intergenic	4177	same_strand	downstream
1	XLOC_000814	TCONS_00001210	FOXD2	ENST00000334793.5	sense	intergenic	20359	same_strand	downstream
1	XLOC_022769	TCONS_00034958	GGT6	ENST00000574154.5	antisense	intergenic	4934	divergent	upstream
1	XLOC_030093	TCONS_00046106	PRKD3	ENST00000443187.1	antisense	intergenic	149	divergent	upstream
1	XLOC_021363	TCONS_00032807	FAM92B	ENST00000539556.5	antisense	intergenic	30174	divergent	upstream
1	XLOC_042713	TCONS_00066421	VEGFC	ENST00000618562.1	antisense	intergenic	82975	divergent	upstream
1	XLOC_004473	TCONS_00007004	IFI16	ENST00000368131.8	antisense	intergenic	1313	convergent	downstream
1	XLOC_049768	TCONS_00077252	VEGFA	ENST00000372064.8	antisense	intergenic	44277	convergent	downstream
1	XLOC_011343	TCONS_00017379	CLEC2D	ENST00000536355.5	sense	intergenic	6555	same_strand	upstream
1	XLOC_045965	TCONS_00071359	ROPN1L	ENST00000510520.5	antisense	intergenic	19678	convergent	downstream
1	XLOC_023154	TCONS_00035593	KIAA0100	ENST00000544884.5	antisense	genic	0	overlapping	exonic
1	XLOC_052208	TCONS_00081163	FAM20C	ENST00000313766.5	antisense	intergenic	27628	divergent	upstream
1	XLOC_050593	TCONS_00078543	KIF25	ENST00000515361.5	antisense	genic	0	overlapping	exonic
1	XLOC_008191	TCONS_00012677	SBF2	ENST00000525697.1	antisense	genic	0	containing	exonic
1	XLOC_025036	TCONS_00038384	FZD2	ENST00000315323.4	antisense	genic	0	nested	exonic
1	XLOC_003332	TCONS_00005181	SYNC	ENST00000417633.1	sense	intergenic	14138	same_strand	upstream
1	XLOC_047958	TCONS_00074480	SLC17A1	ENST00000244527.8	antisense	genic	0	containing	intronic
1	XLOC_029494	TCONS_00045117	HAS1	ENST00000601714.5	sense	intergenic	24030	same_strand	downstream
1	XLOC_015864	TCONS_00024343	TMEM255B	ENST00000488362.5	antisense	intergenic	8151	divergent	upstream
1	XLOC_017341	TCONS_00026693	C14orf39	ENST00000498565.5	sense	intergenic	3898	same_strand	downstream
1	XLOC_029121	TCONS_00044591	ZNF383	ENST00000352998.7	antisense	intergenic	17201	convergent	downstream
1	XLOC_038683	TCONS_00060076	TMF1	ENST00000543976.2	antisense	genic	0	containing	exonic
1	XLOC_002427	TCONS_00003718	NEK2	ENST00000540251.5	antisense	intergenic	7081	divergent	upstream
1	XLOC_004980	TCONS_00007717	PPP2R5A	ENST00000261461.6	antisense	intergenic	50830	divergent	upstream
1	XLOC_025400	TCONS_00038967	KCNJ2	ENST00000535240.1	antisense	intergenic	10536	divergent	upstream
1	XLOC_006702	TCONS_00010405	EBF3	ENST00000355311.9	antisense	intergenic	38071	divergent	upstream
1	XLOC_003089	TCONS_00004810	NBPF1	ENST00000599069.5	sense	intergenic	16108	same_strand	upstream
1	XLOC_025995	TCONS_00039936	C18orf21	ENST00000592875.5	sense	intergenic	42067	same_strand	upstream
1	XLOC_014319	TCONS_00021898	ZDHHC20	ENST00000542645.5	antisense	intergenic	67055	convergent	downstream
1	XLOC_056377	TCONS_00087617	DNAJB5	ENST00000545841.5	sense	intergenic	17561	same_strand	downstream
1	XLOC_044079	TCONS_00068443	IRF2	ENST00000393593.7	sense	intergenic	5337	same_strand	downstream
1	XLOC_040142	TCONS_00062467	VIPR1	ENST00000498102.1	antisense	genic	0	overlapping	exonic
1	XLOC_000867	TCONS_00001280	RAB3B	ENST00000371655.3	antisense	intergenic	4976	divergent	upstream
1	XLOC_048380	TCONS_00075081	TPBG	ENST00000369750.3	sense	intergenic	41916	same_strand	downstream
1	XLOC_026012	TCONS_00039959	CELF4	ENST00000590112.5	antisense	genic	0	nested	exonic
1	XLOC_031596	TCONS_00048694	SATB2	ENST00000473517.1	antisense	genic	0	overlapping	exonic
1	XLOC_052366	TCONS_00081384	AHR	ENST00000463496.1	antisense	intergenic	86926	convergent	downstream
1	XLOC_051219	TCONS_00079555	ZNF716	ENST00000420713.1	sense	intergenic	16665	same_strand	downstream
1	XLOC_002825	TCONS_00004368	OR4F29	ENST00000426406.2	sense	intergenic	39078	same_strand	upstream
1	XLOC_007489	TCONS_00011609	NUTM2E	ENST00000429984.4	antisense	intergenic	19325	convergent	downstream
1	XLOC_060016	TCONS_00092740	ZCCHC13	ENST00000339534.3	antisense	intergenic	10616	divergent	upstream
1	XLOC_012871	TCONS_00019727	CLEC4C	ENST00000354629.9	sense	intergenic	2734	same_strand	downstream
1	XLOC_008027	TCONS_00012445	LMNTD2	ENST00000492515.1	antisense	genic	0	nested	exonic
1	XLOC_010779	TCONS_00016497	CNTN5	ENST00000525047.1	antisense	intergenic	75874	divergent	upstream
1	XLOC_054694	TCONS_00085064	TSNARE1	ENST00000524325.5	antisense	intergenic	3077	convergent	downstream
1	XLOC_021063	TCONS_00032403	CBFB	ENST00000561924.6	sense	intergenic	9301	same_strand	upstream
1	XLOC_007558	TCONS_00011716	LIPJ	ENST00000371939.7	antisense	intergenic	11247	convergent	downstream
1	XLOC_002788	TCONS_00004291	SCCPDH	ENST00000366510.3	sense	intergenic	15762	same_strand	downstream
1	XLOC_055434	TCONS_00086194	HNF4G	ENST00000494318.5	antisense	intergenic	83589	divergent	upstream
1	XLOC_034443	TCONS_00053200	STK35	ENST00000381482.7	sense	intergenic	25789	same_strand	upstream
1	XLOC_019628	TCONS_00030200	C15orf61	ENST00000342683.5	antisense	genic	0	overlapping	exonic
1	XLOC_003429	TCONS_00005328	BMP8A	ENST00000331593.5	antisense	genic	0	overlapping	exonic
1	XLOC_048396	TCONS_00075112	SYNCRIP	ENST00000444272.1	antisense	intergenic	87579	divergent	upstream
1	XLOC_047402	TCONS_00073538	EXOC2	ENST00000230449.8	antisense	intergenic	2832	convergent	downstream
1	XLOC_014548	TCONS_00022240	AKAP11	ENST00000025301.3	sense	intergenic	70966	same_strand	downstream
1	XLOC_010469	TCONS_00016063	MYEOV	ENST00000441339.2	antisense	intergenic	59187	divergent	upstream
1	XLOC_031741	TCONS_00048898	ABCA12	ENST00000412081.1	antisense	genic	0	overlapping	exonic
1	XLOC_049219	TCONS_00076399	TUBB2A	ENST00000489942.1	sense	intergenic	25218	same_strand	upstream
1	XLOC_047278	TCONS_00073326	FAM153B	ENST00000508356.5	antisense	intergenic	26353	convergent	downstream
1	XLOC_058784	TCONS_00091127	USP9X	ENST00000324545.8	sense	intergenic	39160	same_strand	downstream
1	XLOC_049150	TCONS_00076283	FOXQ1	ENST00000296839.3	antisense	intergenic	791	divergent	upstream
1	XLOC_053623	TCONS_00083351	PPP1R3B	ENST00000519699.1	antisense	intergenic	97966	divergent	upstream
1	XLOC_011666	TCONS_00017847	SLC38A4	ENST00000447411.5	antisense	intergenic	7913	convergent	downstream
1	XLOC_032742	TCONS_00050518	C2orf74	ENST00000426997.5	antisense	intergenic	127	divergent	upstream
1	XLOC_028026	TCONS_00042914	ZNF541	ENST00000391901.7	antisense	intergenic	25167	divergent	upstream
1	XLOC_013356	TCONS_00020452	HOXC12	ENST00000243103.3	antisense	intergenic	3352	convergent	downstream
1	XLOC_059382	TCONS_00091894	RAP2C	ENST00000620646.4	antisense	intergenic	1099	divergent	upstream
1	XLOC_032561	TCONS_00050241	C2orf91	ENST00000378711.2	sense	intergenic	1645	same_strand	downstream
1	XLOC_037057	TCONS_00057484	CRYBA4	ENST00000354760.3	sense	intergenic	41954	same_strand	downstream
1	XLOC_040797	TCONS_00063495	ATP2C1	ENST00000504381.5	antisense	intergenic	38500	divergent	upstream
1	XLOC_036897	TCONS_00057211	USP41	ENST00000486536.6	antisense	genic	0	overlapping	intronic
1	XLOC_041329	TCONS_00064286	MUC20	ENST00000447234.6	antisense	intergenic	5709	divergent	upstream
1	XLOC_015186	TCONS_00023237	IL17D	ENST00000304920.3	antisense	genic	0	nested	exonic
1	XLOC_036916	TCONS_00057260	GGT2	ENST00000405188.8	antisense	genic	0	containing	intronic
1	XLOC_049969	TCONS_00077604	UBE3D	ENST00000237186.10	sense	intergenic	72379	same_strand	downstream
1	XLOC_035505	TCONS_00054950	EPB41L1	ENST00000373946.7	antisense	genic	0	nested	exonic
1	XLOC_073816	TCONS_00238114	SMC1B	ENST00000357450.8	antisense	genic	0	overlapping	exonic
1	XLOC_008514	TCONS_00013159	CHST1	ENST00000308064.6	antisense	intergenic	65403	convergent	downstream
1	XLOC_031227	TCONS_00048072	STAM2	ENST00000263904.4	antisense	intergenic	371	convergent	downstream
1	XLOC_056114	TCONS_00087235	SMARCA2	ENST00000450198.6	sense	intergenic	12810	same_strand	upstream
1	XLOC_043266	TCONS_00067262	ADGRL3	ENST00000514157.5	antisense	genic	0	nested	intronic
1	XLOC_033191	TCONS_00051278	CNGA3	ENST00000393504.5	antisense	intergenic	11775	divergent	upstream
1	XLOC_018995	TCONS_00029257	LRRC28	ENST00000301981.7	sense	intergenic	25855	same_strand	downstream
1	XLOC_029782	TCONS_00045601	YWHAQ	ENST00000238081.7	antisense	intergenic	7758	divergent	upstream
1	XLOC_018117	TCONS_00027877	ACTC1	ENST00000290378.4	antisense	genic	0	overlapping	exonic
1	XLOC_017133	TCONS_00026359	MBIP	ENST00000416007.8	sense	intergenic	25106	same_strand	downstream
1	XLOC_021202	TCONS_00032587	ZFHX3	ENST00000268489.9	antisense	intergenic	35383	convergent	downstream
1	XLOC_038858	TCONS_00060362	RPL24	ENST00000394077.7	antisense	intergenic	17977	divergent	upstream
1	XLOC_045795	TCONS_00071075	ZFP62	ENST00000506377.5	antisense	intergenic	11885	convergent	downstream
1	XLOC_000525	TCONS_00000800	TINAGL1	ENST00000457433.6	sense	intergenic	52240	same_strand	upstream
1	XLOC_032454	TCONS_00050080	PPP1CB	ENST00000455580.5	antisense	intergenic	2677	divergent	upstream
1	XLOC_041596	TCONS_00064712	RAB28	ENST00000288723.8	antisense	intergenic	1685	divergent	upstream
1	XLOC_030599	TCONS_00047011	RPIA	ENST00000283646.4	sense	intergenic	14872	same_strand	downstream
1	XLOC_053133	TCONS_00082598	CBLL1	ENST00000420796.1	antisense	genic	0	overlapping	exonic
1	XLOC_011395	TCONS_00017458	HEBP1	ENST00000014930.8	antisense	intergenic	157	divergent	upstream
1	XLOC_006549	TCONS_00010166	FAM160B1	ENST00000369248.8	sense	intergenic	41841	same_strand	upstream
1	XLOC_038511	TCONS_00059777	NICN1	ENST00000273598.7	antisense	genic	0	nested	exonic
1	XLOC_033479	TCONS_00051744	CCDC115	ENST00000259229.6	sense	intergenic	23830	same_strand	downstream
1	XLOC_016793	TCONS_00025764	RTL1	ENST00000534062.1	antisense	intergenic	26350	convergent	downstream
1	XLOC_042928	TCONS_00066773	S100P	ENST00000296370.3	antisense	intergenic	19626	divergent	upstream
1	XLOC_028508	TCONS_00043666	CHAF1A	ENST00000301280.9	antisense	genic	0	nested	exonic
1	XLOC_021983	TCONS_00066455	FLRT1	ENST00000246841.3	antisense	genic	0	nested	intronic
1	XLOC_052434	TCONS_00081486	NPVF	ENST00000222674.2	sense	intergenic	37438	same_strand	upstream
1	XLOC_034151	TCONS_00052792	NHEJ1	ENST00000409720.5	sense	intergenic	5508	same_strand	downstream
1	XLOC_057562	TCONS_00192370	RNF144A	ENST00000432850.1	sense	intergenic	52505	same_strand	downstream
1	XLOC_057802	TCONS_00089707	FOXD4L5	ENST00000377420.1	sense	intergenic	2832	same_strand	upstream
1	XLOC_018380	TCONS_00028302	UNC13C	ENST00000260323.15	sense	intergenic	98192	same_strand	upstream
1	XLOC_032732	TCONS_00050502	BCL11A	ENST00000359629.9	sense	intergenic	69448	same_strand	downstream
1	XLOC_042919	TCONS_00066757	STX18	ENST00000507908.5	sense	intergenic	18047	same_strand	upstream
1	XLOC_017218	TCONS_00026491	NEMF	ENST00000298310.9	sense	intergenic	7889	same_strand	upstream
1	XLOC_028168	TCONS_00043116	HAS1	ENST00000540069.6	antisense	intergenic	725	convergent	downstream
1	XLOC_039346	TCONS_00061094	AADACL2	ENST00000445270.1	sense	intergenic	9089	same_strand	downstream
1	XLOC_047079	TCONS_00073039	CD74	ENST00000353334.10	sense	intergenic	5241	same_strand	upstream
1	XLOC_027169	TCONS_00041654	ZNRF4	ENST00000222033.5	sense	intergenic	24881	same_strand	downstream
1	XLOC_034864	TCONS_00053854	WFDC2	ENST00000372676.7	sense	intergenic	12711	same_strand	upstream
1	XLOC_042354	TCONS_00065866	SPATA5	ENST00000274008.4	sense	intergenic	5398	same_strand	downstream
1	XLOC_018247	TCONS_00028085	TMEM87A	ENST00000564329.1	antisense	genic	0	overlapping	exonic
1	XLOC_039557	TCONS_00061413	ZNF639	ENST00000326361.7	sense	intergenic	1739	same_strand	downstream
1	XLOC_017824	TCONS_00027383	TNFAIP2	ENST00000333007.5	antisense	intergenic	49782	convergent	downstream
1	XLOC_054857	TCONS_00085315	SGK223	ENST00000622241.1	sense	intergenic	76325	same_strand	downstream
1	XLOC_056389	TCONS_00087634	NPR2	ENST00000342694.6	sense	intergenic	1632	same_strand	upstream
1	XLOC_057113	TCONS_00088703	PPP6C	ENST00000456642.1	antisense	genic	0	containing	intronic
1	XLOC_047458	TCONS_00073672	MYLK4	ENST00000274643.8	antisense	intergenic	99486	convergent	downstream
1	XLOC_021565	TCONS_00033144	MEIOB	ENST00000470044.5	sense	intergenic	10391	same_strand	upstream
1	XLOC_018834	TCONS_00028992	RLBP1	ENST00000268125.9	antisense	intergenic	2212	convergent	downstream
1	XLOC_020474	TCONS_00061090	KCNJ1	ENST00000392664.2	antisense	genic	0	containing	exonic
1	XLOC_031459	TCONS_00048488	TTN	ENST00000359218.9	antisense	genic	0	nested	exonic
1	XLOC_001696	TCONS_00002677	LCE5A	ENST00000334269.2	sense	intergenic	2194	same_strand	upstream
1	XLOC_000513	TCONS_00000783	SDC3	ENST00000336798.11	antisense	intergenic	35036	convergent	downstream
1	XLOC_080924	TCONS_00261574	ACAD11	ENST00000264990.10	sense	genic	0	nested	intronic
1	XLOC_006264	TCONS_00009768	KIF20B	ENST00000478929.1	sense	intergenic	78868	same_strand	downstream
1	XLOC_056887	TCONS_00088399	ALDOB	ENST00000616752.1	antisense	genic	0	overlapping	exonic
1	XLOC_001703	TCONS_00002686	KPRP	ENST00000606109.1	sense	intergenic	14955	same_strand	upstream
1	XLOC_053285	TCONS_00082820	MEST	ENST00000433159.5	antisense	genic	0	overlapping	exonic
1	XLOC_018084	TCONS_00027831	TRPM1	ENST00000542188.5	antisense	intergenic	57245	divergent	upstream
1	XLOC_014314	TCONS_00021890	MRPL57	ENST00000309594.4	sense	intergenic	15852	same_strand	downstream
1	XLOC_030289	TCONS_00046495	REL	ENST00000295025.12	sense	intergenic	28778	same_strand	upstream
1	XLOC_023558	TCONS_00036176	CRHR1	ENST00000634540.1	sense	intergenic	31729	same_strand	upstream
1	XLOC_039286	TCONS_00061006	PLOD2	ENST00000461497.5	antisense	intergenic	5682	convergent	downstream
1	XLOC_018910	TCONS_00029110	FAM174B	ENST00000327355.5	antisense	intergenic	16898	convergent	downstream
1	XLOC_025412	TCONS_00039037	SLC39A11	ENST00000255559.7	sense	intergenic	5477	same_strand	downstream
1	XLOC_023150	TCONS_00035583	SLC46A1	ENST00000582590.1	antisense	genic	0	overlapping	exonic
1	XLOC_030739	TCONS_00047227	RFX8	ENST00000428343.5	antisense	intergenic	4687	divergent	upstream
1	XLOC_055583	TCONS_00086441	ESRP1	ENST00000423620.6	antisense	intergenic	233	divergent	upstream
1	XLOC_047224	TCONS_00073236	KCNIP1	ENST00000328939.8	antisense	intergenic	8233	convergent	downstream
1	XLOC_028304	TCONS_00043339	USP29	ENST00000600020.5	sense	intergenic	52999	same_strand	upstream
1	XLOC_036322	TCONS_00056263	LSS	ENST00000450351.1	antisense	genic	0	nested	exonic
1	XLOC_037080	TCONS_00057548	XBP1	ENST00000216037.10	antisense	intergenic	14317	divergent	upstream
1	XLOC_019799	TCONS_00030470	TBC1D2B	ENST00000465531.1	sense	intergenic	20382	same_strand	downstream
1	XLOC_036715	TCONS_00056906	SIK1	ENST00000270162.6	sense	intergenic	34935	same_strand	upstream
1	XLOC_040979	TCONS_00063738	RAP2B	ENST00000323534.3	antisense	intergenic	32529	convergent	downstream
1	XLOC_060103	TCONS_00092854	TIMM8A	ENST00000372902.3	sense	intergenic	7447	same_strand	downstream
1	XLOC_110793	TCONS_00339525	CNTNAP2	ENST00000463592.3	antisense	genic	0	overlapping	intronic
1	XLOC_007027	TCONS_00010918	ACBD5	ENST00000375905.8	sense	intergenic	8868	same_strand	upstream
1	XLOC_001303	TCONS_00002029	DPH5	ENST00000488789.5	antisense	intergenic	70337	divergent	upstream
1	XLOC_012904	TCONS_00019781	PZP	ENST00000261336.6	sense	intergenic	20163	same_strand	upstream
1	XLOC_008823	TCONS_00013650	CD248	ENST00000311330.3	antisense	genic	0	containing	intronic
1	XLOC_054979	TCONS_00085504	TEX15	ENST00000256246.4	sense	genic	0	containing	exonic
1	XLOC_053589	TCONS_00083288	CSMD1	ENST00000335551.11	antisense	intergenic	13246	convergent	downstream
1	XLOC_005282	TCONS_00008187	RGS7	ENST00000366562.8	sense	intergenic	31865	same_strand	downstream
1	XLOC_007179	TCONS_00011167	FAM21C	ENST00000540872.5	antisense	intergenic	4776	divergent	upstream
1	XLOC_051950	TCONS_00080724	UBN2	ENST00000486663.5	sense	intergenic	1751	same_strand	upstream
1	XLOC_045966	TCONS_00071364	ROPN1L	ENST00000510520.5	antisense	intergenic	32967	convergent	downstream
1	XLOC_016177	TCONS_00024832	FSCB	ENST00000340446.4	antisense	intergenic	128	divergent	upstream
1	XLOC_028260	TCONS_00043247	ISOC2	ENST00000438389.6	antisense	intergenic	3946	convergent	downstream
1	XLOC_007949	TCONS_00012318	GLRX3	ENST00000481034.1	antisense	intergenic	25582	divergent	upstream
1	XLOC_038263	TCONS_00059412	SLC4A7	ENST00000425128.6	antisense	intergenic	1673	divergent	upstream
1	XLOC_022420	TCONS_00034390	CALB2	ENST00000302628.8	antisense	intergenic	24416	convergent	downstream
1	XLOC_053230	TCONS_00082746	TMEM229A	ENST00000455783.2	sense	intergenic	91593	same_strand	upstream
1	XLOC_017271	TCONS_00026567	DDHD1	ENST00000357758.3	sense	intergenic	83649	same_strand	upstream
1	XLOC_051237	TCONS_00079586	AC079355.1	ENST00000621874.2	sense	intergenic	62035	same_strand	upstream
1	XLOC_015432	TCONS_00023657	KIAA0226L	ENST00000409879.6	sense	intergenic	16944	same_strand	upstream
1	XLOC_059504	TCONS_00092073	MAGEA1	ENST00000356661.6	sense	intergenic	41779	same_strand	downstream
1	XLOC_004398	TCONS_00006874	FDPS	ENST00000489003.5	antisense	genic	0	overlapping	exonic
1	XLOC_045854	TCONS_00071209	LPCAT1	ENST00000283415.3	sense	intergenic	73545	same_strand	upstream
1	XLOC_054233	TCONS_00084327	UBE2W	ENST00000517608.5	antisense	intergenic	798	divergent	upstream
1	XLOC_038495	TCONS_00059749	PFKFB4	ENST00000232375.7	antisense	intergenic	4890	convergent	downstream
1	XLOC_032442	TCONS_00050058	SLC4A1AP	ENST00000613058.4	antisense	intergenic	10810	convergent	downstream
1	XLOC_022798	TCONS_00034991	ZNF232	ENST00000570486.5	antisense	genic	0	nested	exonic
1	XLOC_047917	TCONS_00074423	MICB	ENST00000538442.5	sense	intergenic	22473	same_strand	upstream
1	XLOC_031173	TCONS_00047926	ZEB2	ENST00000627532.2	antisense	genic	0	overlapping	exonic
1	XLOC_104735	TCONS_00322370	TMEM196	ENST00000405844.5	antisense	genic	0	overlapping	intronic
1	XLOC_056338	TCONS_00087537	AQP7	ENST00000624005.3	antisense	intergenic	1332	divergent	upstream
1	XLOC_046240	TCONS_00071754	ARL15	ENST00000502271.5	sense	intergenic	28501	same_strand	downstream
1	XLOC_013771	TCONS_00021089	TMPO	ENST00000556029.5	antisense	genic	0	nested	exonic
1	XLOC_045012	TCONS_00069870	CHD1	ENST00000614616.4	antisense	intergenic	223	divergent	upstream
